t	Alfa	omega	energia
7.507600	48.122087	6.283165	40067.917264
7.507700	48.122715	6.283165	40066.362797
7.507800	48.123343	6.283165	40064.807701
7.507900	48.123972	6.283165	40063.251977
7.508000	48.124600	6.283165	40061.695626
7.508100	48.125228	6.283165	40060.138647
7.508200	48.125857	6.283165	40058.581042
7.508300	48.126485	6.283165	40057.022810
7.508400	48.127113	6.283165	40055.463954
7.508500	48.127742	6.283165	40053.904473
7.508600	48.128370	6.283165	40052.344368
7.508700	48.128998	6.283165	40050.783640
7.508800	48.129627	6.283165	40049.222289
7.508900	48.130255	6.283165	40047.660316
7.509000	48.130883	6.283165	40046.097721
7.509100	48.131512	6.283165	40044.534506
7.509200	48.132140	6.283165	40042.970670
7.509300	48.132768	6.283165	40041.406215
7.509400	48.133397	6.283165	40039.841140
7.509500	48.134025	6.283165	40038.275447
7.509600	48.134653	6.283165	40036.709136
7.509700	48.135281	6.283165	40035.142208
7.509800	48.135910	6.283165	40033.574664
7.509900	48.136538	6.283165	40032.006503
7.510000	48.137166	6.283165	40030.437728
7.510100	48.137795	6.283165	40028.868337
7.510200	48.138423	6.283165	40027.298332
7.510300	48.139051	6.283165	40025.727714
7.510400	48.139680	6.283165	40024.156483
7.510500	48.140308	6.283165	40022.584640
7.510600	48.140936	6.283165	40021.012185
7.510700	48.141565	6.283165	40019.439119
7.510800	48.142193	6.283165	40017.865443
7.510900	48.142821	6.283165	40016.291157
7.511000	48.143450	6.283165	40014.716262
7.511100	48.144078	6.283165	40013.140758
7.511200	48.144706	6.283165	40011.564647
7.511300	48.145335	6.283165	40009.987928
7.511400	48.145963	6.283165	40008.410603
7.511500	48.146591	6.283165	40006.832671
7.511600	48.147219	6.283165	40005.254134
7.511700	48.147848	6.283165	40003.674993
7.511800	48.148476	6.283165	40002.095247
7.511900	48.149104	6.283165	40000.514898
7.512000	48.149733	6.283165	39998.933945
7.512100	48.150361	6.283165	39997.352391
7.512200	48.150989	6.283165	39995.770235
7.512300	48.151618	6.283165	39994.187478
7.512400	48.152246	6.283165	39992.604120
7.512500	48.152874	6.283165	39991.020163
7.512600	48.153503	6.283165	39989.435606
7.512700	48.154131	6.283165	39987.850451
7.512800	48.154759	6.283165	39986.264698
7.512900	48.155388	6.283165	39984.678348
7.513000	48.156016	6.283165	39983.091401
7.513100	48.156644	6.283165	39981.503858
7.513200	48.157273	6.283165	39979.915720
7.513300	48.157901	6.283165	39978.326987
7.513400	48.158529	6.283165	39976.737660
7.513500	48.159157	6.283165	39975.147739
7.513600	48.159786	6.283165	39973.557225
7.513700	48.160414	6.283165	39971.966119
7.513800	48.161042	6.283165	39970.374422
7.513900	48.161671	6.283165	39968.782133
7.514000	48.162299	6.283165	39967.189254
7.514100	48.162927	6.283165	39965.595786
7.514200	48.163556	6.283165	39964.001728
7.514300	48.164184	6.283165	39962.407082
7.514400	48.164812	6.283165	39960.811847
7.514500	48.165441	6.283165	39959.216026
7.514600	48.166069	6.283165	39957.619618
7.514700	48.166697	6.283165	39956.022624
7.514800	48.167326	6.283165	39954.425045
7.514900	48.167954	6.283165	39952.826881
7.515000	48.168582	6.283165	39951.228133
7.515100	48.169211	6.283165	39949.628801
7.515200	48.169839	6.283165	39948.028887
7.515300	48.170467	6.283165	39946.428391
7.515400	48.171096	6.283165	39944.827312
7.515500	48.171724	6.283165	39943.225653
7.515600	48.172352	6.283165	39941.623414
7.515700	48.172980	6.283165	39940.020595
7.515800	48.173609	6.283165	39938.417197
7.515900	48.174237	6.283165	39936.813221
7.516000	48.174865	6.283165	39935.208667
7.516100	48.175494	6.283165	39933.603536
7.516200	48.176122	6.283165	39931.997828
7.516300	48.176750	6.283165	39930.391544
7.516400	48.177379	6.283165	39928.784686
7.516500	48.178007	6.283165	39927.177252
7.516600	48.178635	6.283165	39925.569245
7.516700	48.179264	6.283165	39923.960664
7.516800	48.179892	6.283165	39922.351511
7.516900	48.180520	6.283165	39920.741786
7.517000	48.181149	6.283165	39919.131489
7.517100	48.181777	6.283165	39917.520621
7.517200	48.182405	6.283165	39915.909184
7.517300	48.183034	6.283165	39914.297177
7.517400	48.183662	6.283165	39912.684600
7.517500	48.184290	6.283165	39911.071456
7.517600	48.184918	6.283165	39909.457744
7.517700	48.185547	6.283165	39907.843465
7.517800	48.186175	6.283165	39906.228620
7.517900	48.186803	6.283165	39904.613209
7.518000	48.187432	6.283165	39902.997234
7.518100	48.188060	6.283165	39901.380693
7.518200	48.188688	6.283165	39899.763589
7.518300	48.189317	6.283165	39898.145922
7.518400	48.189945	6.283165	39896.527692
7.518500	48.190573	6.283165	39894.908901
7.518600	48.191202	6.283165	39893.289548
7.518700	48.191830	6.283165	39891.669635
7.518800	48.192458	6.283165	39890.049162
7.518900	48.193087	6.283165	39888.428129
7.519000	48.193715	6.283165	39886.806538
7.519100	48.194343	6.283165	39885.184389
7.519200	48.194972	6.283165	39883.561682
7.519300	48.195600	6.283165	39881.938419
7.519400	48.196228	6.283165	39880.314599
7.519500	48.196856	6.283165	39878.690224
7.519600	48.197485	6.283165	39877.065295
7.519700	48.198113	6.283165	39875.439811
7.519800	48.198741	6.283165	39873.813774
7.519900	48.199370	6.283165	39872.187183
7.520000	48.199998	6.283165	39870.560041
7.520100	48.200626	6.283165	39868.932347
7.520200	48.201255	6.283165	39867.304102
7.520300	48.201883	6.283165	39865.675306
7.520400	48.202511	6.283165	39864.045961
7.520500	48.203140	6.283165	39862.416067
7.520600	48.203768	6.283165	39860.785625
7.520700	48.204396	6.283165	39859.154635
7.520800	48.205025	6.283165	39857.523097
7.520900	48.205653	6.283165	39855.891014
7.521000	48.206281	6.283165	39854.258384
7.521100	48.206910	6.283165	39852.625209
7.521200	48.207538	6.283165	39850.991490
7.521300	48.208166	6.283165	39849.357227
7.521400	48.208794	6.283165	39847.722421
7.521500	48.209423	6.283165	39846.087072
7.521600	48.210051	6.283165	39844.451181
7.521700	48.210679	6.283165	39842.814749
7.521800	48.211308	6.283165	39841.177776
7.521900	48.211936	6.283165	39839.540263
7.522000	48.212564	6.283165	39837.902211
7.522100	48.213193	6.283165	39836.263620
7.522200	48.213821	6.283165	39834.624491
7.522300	48.214449	6.283165	39832.984825
7.522400	48.215078	6.283165	39831.344622
7.522500	48.215706	6.283165	39829.703883
7.522600	48.216334	6.283165	39828.062608
7.522700	48.216963	6.283165	39826.420799
7.522800	48.217591	6.283165	39824.778455
7.522900	48.218219	6.283165	39823.135578
7.523000	48.218848	6.283165	39821.492168
7.523100	48.219476	6.283165	39819.848225
7.523200	48.220104	6.283165	39818.203751
7.523300	48.220733	6.283165	39816.558747
7.523400	48.221361	6.283165	39814.913212
7.523500	48.221989	6.283165	39813.267147
7.523600	48.222617	6.283165	39811.620553
7.523700	48.223246	6.283165	39809.973431
7.523800	48.223874	6.283165	39808.325781
7.523900	48.224502	6.283165	39806.677605
7.524000	48.225131	6.283165	39805.028901
7.524100	48.225759	6.283165	39803.379673
7.524200	48.226387	6.283165	39801.729919
7.524300	48.227016	6.283165	39800.079640
7.524400	48.227644	6.283165	39798.428838
7.524500	48.228272	6.283165	39796.777513
7.524600	48.228901	6.283165	39795.125665
7.524700	48.229529	6.283165	39793.473296
7.524800	48.230157	6.283165	39791.820405
7.524900	48.230786	6.283165	39790.166994
7.525000	48.231414	6.283165	39788.513063
7.525100	48.232042	6.283165	39786.858612
7.525200	48.232671	6.283165	39785.203643
7.525300	48.233299	6.283165	39783.548157
7.525400	48.233927	6.283165	39781.892153
7.525500	48.234555	6.283165	39780.235632
7.525600	48.235184	6.283166	39778.578596
7.525700	48.235812	6.283166	39776.921044
7.525800	48.236440	6.283166	39775.262977
7.525900	48.237069	6.283166	39773.604397
7.526000	48.237697	6.283166	39771.945303
7.526100	48.238325	6.283166	39770.285697
7.526200	48.238954	6.283166	39768.625578
7.526300	48.239582	6.283166	39766.964948
7.526400	48.240210	6.283166	39765.303808
7.526500	48.240839	6.283166	39763.642157
7.526600	48.241467	6.283166	39761.979997
7.526700	48.242095	6.283166	39760.317329
7.526800	48.242724	6.283166	39758.654152
7.526900	48.243352	6.283166	39756.990468
7.527000	48.243980	6.283166	39755.326277
7.527100	48.244609	6.283166	39753.661580
7.527200	48.245237	6.283166	39751.996377
7.527300	48.245865	6.283166	39750.330670
7.527400	48.246493	6.283166	39748.664459
7.527500	48.247122	6.283166	39746.997744
7.527600	48.247750	6.283166	39745.330526
7.527700	48.248378	6.283166	39743.662806
7.527800	48.249007	6.283166	39741.994585
7.527900	48.249635	6.283166	39740.325863
7.528000	48.250263	6.283166	39738.656640
7.528100	48.250892	6.283166	39736.986918
7.528200	48.251520	6.283166	39735.316698
7.528300	48.252148	6.283166	39733.645979
7.528400	48.252777	6.283166	39731.974762
7.528500	48.253405	6.283166	39730.303049
7.528600	48.254033	6.283166	39728.630839
7.528700	48.254662	6.283166	39726.958134
7.528800	48.255290	6.283166	39725.284934
7.528900	48.255918	6.283166	39723.611239
7.529000	48.256547	6.283166	39721.937051
7.529100	48.257175	6.283166	39720.262370
7.529200	48.257803	6.283166	39718.587197
7.529300	48.258432	6.283166	39716.911532
7.529400	48.259060	6.283166	39715.235377
7.529500	48.259688	6.283166	39713.558731
7.529600	48.260316	6.283166	39711.881595
7.529700	48.260945	6.283166	39710.203971
7.529800	48.261573	6.283166	39708.525858
7.529900	48.262201	6.283166	39706.847257
7.530000	48.262830	6.283166	39705.168170
7.530100	48.263458	6.283166	39703.488596
7.530200	48.264086	6.283166	39701.808537
7.530300	48.264715	6.283166	39700.127992
7.530400	48.265343	6.283166	39698.446964
7.530500	48.265971	6.283166	39696.765451
7.530600	48.266600	6.283166	39695.083456
7.530700	48.267228	6.283166	39693.400978
7.530800	48.267856	6.283166	39691.718019
7.530900	48.268485	6.283166	39690.034579
7.531000	48.269113	6.283166	39688.350658
7.531100	48.269741	6.283166	39686.666258
7.531200	48.270370	6.283166	39684.981379
7.531300	48.270998	6.283166	39683.296021
7.531400	48.271626	6.283166	39681.610186
7.531500	48.272254	6.283166	39679.923873
7.531600	48.272883	6.283166	39678.237085
7.531700	48.273511	6.283166	39676.549820
7.531800	48.274139	6.283166	39674.862081
7.531900	48.274768	6.283166	39673.173868
7.532000	48.275396	6.283166	39671.485180
7.532100	48.276024	6.283166	39669.796020
7.532200	48.276653	6.283166	39668.106387
7.532300	48.277281	6.283166	39666.416283
7.532400	48.277909	6.283166	39664.725707
7.532500	48.278538	6.283166	39663.034662
7.532600	48.279166	6.283166	39661.343146
7.532700	48.279794	6.283166	39659.651162
7.532800	48.280423	6.283166	39657.958709
7.532900	48.281051	6.283166	39656.265789
7.533000	48.281679	6.283166	39654.572402
7.533100	48.282308	6.283166	39652.878548
7.533200	48.282936	6.283166	39651.184229
7.533300	48.283564	6.283166	39649.489444
7.533400	48.284192	6.283166	39647.794195
7.533500	48.284821	6.283166	39646.098483
7.533600	48.285449	6.283166	39644.402308
7.533700	48.286077	6.283166	39642.705670
7.533800	48.286706	6.283166	39641.008571
7.533900	48.287334	6.283166	39639.311011
7.534000	48.287962	6.283166	39637.612990
7.534100	48.288591	6.283166	39635.914510
7.534200	48.289219	6.283166	39634.215571
7.534300	48.289847	6.283166	39632.516173
7.534400	48.290476	6.283166	39630.816318
7.534500	48.291104	6.283166	39629.116006
7.534600	48.291732	6.283166	39627.415238
7.534700	48.292361	6.283166	39625.714014
7.534800	48.292989	6.283166	39624.012335
7.534900	48.293617	6.283166	39622.310202
7.535000	48.294246	6.283166	39620.607615
7.535100	48.294874	6.283166	39618.904576
7.535200	48.295502	6.283166	39617.201084
7.535300	48.296130	6.283166	39615.497140
7.535400	48.296759	6.283166	39613.792746
7.535500	48.297387	6.283166	39612.087902
7.535600	48.298015	6.283166	39610.382607
7.535700	48.298644	6.283166	39608.676864
7.535800	48.299272	6.283166	39606.970673
7.535900	48.299900	6.283166	39605.264034
7.536000	48.300529	6.283166	39603.556949
7.536100	48.301157	6.283166	39601.849417
7.536200	48.301785	6.283166	39600.141440
7.536300	48.302414	6.283166	39598.433017
7.536400	48.303042	6.283166	39596.724151
7.536500	48.303670	6.283166	39595.014841
7.536600	48.304299	6.283166	39593.305088
7.536700	48.304927	6.283166	39591.594894
7.536800	48.305555	6.283166	39589.884257
7.536900	48.306184	6.283166	39588.173180
7.537000	48.306812	6.283166	39586.461663
7.537100	48.307440	6.283166	39584.749707
7.537200	48.308069	6.283166	39583.037311
7.537300	48.308697	6.283166	39581.324478
7.537400	48.309325	6.283166	39579.611207
7.537500	48.309953	6.283166	39577.897499
7.537600	48.310582	6.283166	39576.183356
7.537700	48.311210	6.283166	39574.468776
7.537800	48.311838	6.283166	39572.753763
7.537900	48.312467	6.283166	39571.038315
7.538000	48.313095	6.283166	39569.322434
7.538100	48.313723	6.283166	39567.606120
7.538200	48.314352	6.283166	39565.889374
7.538300	48.314980	6.283166	39564.172197
7.538400	48.315608	6.283166	39562.454589
7.538500	48.316237	6.283166	39560.736551
7.538600	48.316865	6.283166	39559.018084
7.538700	48.317493	6.283166	39557.299189
7.538800	48.318122	6.283166	39555.579865
7.538900	48.318750	6.283166	39553.860114
7.539000	48.319378	6.283166	39552.139937
7.539100	48.320007	6.283166	39550.419334
7.539200	48.320635	6.283166	39548.698305
7.539300	48.321263	6.283166	39546.976852
7.539400	48.321891	6.283166	39545.254975
7.539500	48.322520	6.283166	39543.532675
7.539600	48.323148	6.283166	39541.809953
7.539700	48.323776	6.283166	39540.086809
7.539800	48.324405	6.283166	39538.363243
7.539900	48.325033	6.283166	39536.639257
7.540000	48.325661	6.283166	39534.914851
7.540100	48.326290	6.283166	39533.190027
7.540200	48.326918	6.283166	39531.464783
7.540300	48.327546	6.283166	39529.739123
7.540400	48.328175	6.283166	39528.013045
7.540500	48.328803	6.283166	39526.286550
7.540600	48.329431	6.283166	39524.559640
7.540700	48.330060	6.283166	39522.832315
7.540800	48.330688	6.283166	39521.104576
7.540900	48.331316	6.283166	39519.376423
7.541000	48.331945	6.283166	39517.647857
7.541100	48.332573	6.283166	39515.918879
7.541200	48.333201	6.283166	39514.189489
7.541300	48.333829	6.283166	39512.459688
7.541400	48.334458	6.283166	39510.729477
7.541500	48.335086	6.283166	39508.998857
7.541600	48.335714	6.283166	39507.267827
7.541700	48.336343	6.283166	39505.536390
7.541800	48.336971	6.283166	39503.804545
7.541900	48.337599	6.283166	39502.072293
7.542000	48.338228	6.283166	39500.339635
7.542100	48.338856	6.283166	39498.606572
7.542200	48.339484	6.283166	39496.873104
7.542300	48.340113	6.283166	39495.139231
7.542400	48.340741	6.283166	39493.404956
7.542500	48.341369	6.283166	39491.670278
7.542600	48.341998	6.283166	39489.935197
7.542700	48.342626	6.283166	39488.199716
7.542800	48.343254	6.283166	39486.463833
7.542900	48.343883	6.283166	39484.727551
7.543000	48.344511	6.283166	39482.990870
7.543100	48.345139	6.283166	39481.253789
7.543200	48.345768	6.283166	39479.516311
7.543300	48.346396	6.283166	39477.778436
7.543400	48.347024	6.283166	39476.040164
7.543500	48.347652	6.283166	39474.301497
7.543600	48.348281	6.283166	39472.562434
7.543700	48.348909	6.283166	39470.822977
7.543800	48.349537	6.283166	39469.083126
7.543900	48.350166	6.283166	39467.342881
7.544000	48.350794	6.283166	39465.602245
7.544100	48.351422	6.283166	39463.861217
7.544200	48.352051	6.283166	39462.119797
7.544300	48.352679	6.283166	39460.377988
7.544400	48.353307	6.283166	39458.635788
7.544500	48.353936	6.283166	39456.893200
7.544600	48.354564	6.283166	39455.150223
7.544700	48.355192	6.283166	39453.406859
7.544800	48.355821	6.283166	39451.663108
7.544900	48.356449	6.283166	39449.918971
7.545000	48.357077	6.283166	39448.174448
7.545100	48.357706	6.283166	39446.429540
7.545200	48.358334	6.283166	39444.684248
7.545300	48.358962	6.283166	39442.938573
7.545400	48.359590	6.283166	39441.192515
7.545500	48.360219	6.283166	39439.446074
7.545600	48.360847	6.283166	39437.699253
7.545700	48.361475	6.283166	39435.952051
7.545800	48.362104	6.283166	39434.204468
7.545900	48.362732	6.283166	39432.456506
7.546000	48.363360	6.283166	39430.708166
7.546100	48.363989	6.283166	39428.959448
7.546200	48.364617	6.283166	39427.210352
7.546300	48.365245	6.283166	39425.460880
7.546400	48.365874	6.283166	39423.711032
7.546500	48.366502	6.283166	39421.960809
7.546600	48.367130	6.283166	39420.210211
7.546700	48.367759	6.283166	39418.459240
7.546800	48.368387	6.283166	39416.707895
7.546900	48.369015	6.283166	39414.956178
7.547000	48.369644	6.283166	39413.204090
7.547100	48.370272	6.283166	39411.451630
7.547200	48.370900	6.283166	39409.698800
7.547300	48.371528	6.283166	39407.945600
7.547400	48.372157	6.283166	39406.192031
7.547500	48.372785	6.283166	39404.438094
7.547600	48.373413	6.283166	39402.683789
7.547700	48.374042	6.283166	39400.929118
7.547800	48.374670	6.283166	39399.174080
7.547900	48.375298	6.283166	39397.418677
7.548000	48.375927	6.283166	39395.662909
7.548100	48.376555	6.283166	39393.906777
7.548200	48.377183	6.283166	39392.150281
7.548300	48.377812	6.283166	39390.393423
7.548400	48.378440	6.283166	39388.636203
7.548500	48.379068	6.283166	39386.878621
7.548600	48.379697	6.283166	39385.120679
7.548700	48.380325	6.283166	39383.362377
7.548800	48.380953	6.283166	39381.603715
7.548900	48.381582	6.283166	39379.844695
7.549000	48.382210	6.283166	39378.085317
7.549100	48.382838	6.283166	39376.325582
7.549200	48.383467	6.283166	39374.565491
7.549300	48.384095	6.283166	39372.805043
7.549400	48.384723	6.283166	39371.044241
7.549500	48.385351	6.283166	39369.283084
7.549600	48.385980	6.283166	39367.521573
7.549700	48.386608	6.283166	39365.759710
7.549800	48.387236	6.283166	39363.997494
7.549900	48.387865	6.283166	39362.234926
7.550000	48.388493	6.283166	39360.472008
7.550100	48.389121	6.283166	39358.708739
7.550200	48.389750	6.283166	39356.945121
7.550300	48.390378	6.283166	39355.181154
7.550400	48.391006	6.283166	39353.416839
7.550500	48.391635	6.283166	39351.652177
7.550600	48.392263	6.283166	39349.887167
7.550700	48.392891	6.283166	39348.121812
